,index,KW1 Comdty_PX_LAST,KW2 Comdty_PX_LAST,KW3 Comdty_PX_LAST,SI3 Comdty_PX_LAST
633,1972-07-07,146.375,148.375,151.25,
634,1972-07-10,147.75,149.25,152.25,
635,1972-07-11,153.5,154.5,157.75,
636,1972-07-12,152.5,155.5,158.0,
637,1972-07-13,151.5,155.5,159.25,
638,1972-07-14,152.5,153.5,157.0,
639,1972-07-17,153.75,157.125,159.25,
640,1972-07-18,155.75,159.75,161.75,
641,1972-07-19,157.75,161.5,163.625,
642,1972-07-20,155.75,159.75,161.75,
643,1972-07-21,154.125,158.5,160.75,
644,1972-07-24,156.25,160.5,162.5,
645,1972-07-25,156.625,160.75,163.0,
646,1972-07-26,155.5,159.25,161.625,
647,1972-07-27,154.125,158.25,160.25,
648,1972-07-28,155.625,159.75,161.75,
649,1972-07-31,157.375,161.5,163.625,
650,1972-08-01,158.375,161.75,164.0,
651,1972-08-02,158.375,162.0,164.5,
652,1972-08-03,166.0,170.0,172.0,
653,1972-08-04,174.25,177.0,179.25,
654,1972-08-07,184.0,186.5,188.75,
655,1972-08-08,185.0,187.75,190.0,
656,1972-08-09,177.0,182.0,183.5,
657,1972-08-10,181.5,186.0,188.5,
658,1972-08-11,182.75,188.5,191.5,
659,1972-08-14,182.0,187.5,190.0,
660,1972-08-15,181.0,185.0,188.0,
661,1972-08-16,182.0,187.25,190.25,
662,1972-08-17,183.75,189.25,192.5,
663,1972-08-18,186.5,191.5,194.5,
664,1972-08-21,185.25,191.0,194.25,
665,1972-08-22,188.25,193.5,196.75,
666,1972-08-23,191.5,196.5,199.25,
667,1972-08-24,190.0,195.5,198.5,
668,1972-08-25,186.5,192.5,197.0,
669,1972-08-28,187.5,193.125,196.75,
670,1972-08-29,190.5,196.5,199.75,
671,1972-08-30,191.25,197.0,200.75,
672,1972-08-31,190.125,195.25,199.0,
673,1972-09-01,195.125,200.375,204.25,
674,1972-09-05,197.875,201.75,205.5,
675,1972-09-06,195.0,200.25,204.25,
676,1972-09-07,194.75,200.125,204.25,
677,1972-09-08,195.125,201.125,205.125,
678,1972-09-11,198.75,204.0,207.875,
679,1972-09-12,203.5,209.0,212.625,
680,1972-09-13,201.875,207.25,210.0,
681,1972-09-14,205.75,211.5,214.25,
682,1972-09-15,214.25,219.25,221.0,
683,1972-09-18,224.25,229.125,231.0,
684,1972-09-19,223.0,226.75,227.25,
685,1972-09-20,215.625,220.25,222.0,
686,1972-09-21,218.75,220.75,216.75,
687,1972-09-22,222.875,224.5,219.0,
688,1972-09-25,219.5,221.25,216.75,
689,1972-09-26,214.25,216.5,212.0,
690,1972-09-27,212.875,214.25,210.75,
691,1972-09-28,215.5,218.0,214.5,
692,1972-09-29,216.75,219.25,216.0,
693,1972-10-02,213.0,214.625,208.0,
694,1972-10-03,212.25,214.0,206.75,
695,1972-10-04,209.25,211.0,205.75,
696,1972-10-05,210.0,211.75,207.25,
697,1972-10-06,211.625,214.25,208.75,
698,1972-10-09,211.5,214.625,209.25,
699,1972-10-10,215.0,218.0,211.0,
700,1972-10-11,220.25,222.5,217.0,
701,1972-10-12,218.5,221.625,215.125,
702,1972-10-13,219.375,221.875,215.875,
703,1972-10-16,223.25,226.0,219.25,
704,1972-10-17,223.0,225.75,220.5,
705,1972-10-18,222.25,225.375,221.0,
706,1972-10-19,218.75,221.25,219.5,
707,1972-10-20,216.5,219.75,214.5,
708,1972-10-23,216.0,219.25,216.25,
709,1972-10-24,216.0,219.25,216.0,
710,1972-10-25,215.5,219.0,215.5,
711,1972-10-26,215.375,218.75,215.0,
712,1972-10-27,214.0,216.5,213.25,
713,1972-10-30,217.125,219.75,217.25,
714,1972-10-31,217.125,220.0,216.75,
715,1972-11-01,216.25,218.375,215.0,
716,1972-11-02,216.375,218.0,214.0,
717,1972-11-03,219.125,220.125,213.75,
718,1972-11-06,219.875,219.875,213.75,
719,1972-11-08,219.875,220.0,214.5,
720,1972-11-09,218.625,218.75,213.625,
721,1972-11-10,217.75,218.5,213.5,
722,1972-11-13,220.0,220.375,215.0,
723,1972-11-14,221.125,221.0,216.375,
724,1972-11-15,222.25,223.25,218.5,
725,1972-11-16,222.75,222.75,219.0,
726,1972-11-17,223.25,222.75,217.25,
727,1972-11-20,221.25,221.0,215.125,
728,1972-11-21,221.375,221.0,216.0,
729,1972-11-22,223.25,222.75,217.0,
730,1972-11-24,228.5,226.25,219.0,
731,1972-11-27,232.0,228.875,221.5,
732,1972-11-28,230.875,227.75,219.75,
733,1972-11-29,231.0,228.0,221.5,
734,1972-11-30,233.25,231.0,225.5,
735,1972-12-01,242.25,239.25,235.0,
736,1972-12-04,247.5,245.0,241.0,
737,1972-12-05,250.75,249.5,243.5,
738,1972-12-06,248.5,245.25,240.5,
739,1972-12-07,248.25,246.5,242.0,
740,1972-12-08,258.5,254.75,249.5,
741,1972-12-11,262.0,258.25,253.75,
742,1972-12-12,269.0,263.75,260.0,
743,1972-12-13,268.0,263.0,257.0,
744,1972-12-14,272.0,266.5,260.0,
745,1972-12-15,268.5,263.75,256.375,
746,1972-12-18,258.5,253.5,246.375,
747,1972-12-19,248.5,245.0,238.5,
748,1972-12-20,247.0,240.0,226.0,
749,1972-12-21,255.25,247.25,232.5,
750,1972-12-22,258.5,247.5,232.5,
751,1972-12-26,261.25,250.25,237.0,
752,1972-12-27,261.625,249.25,234.5,
753,1972-12-29,262.25,247.5,233.5,
754,1973-01-02,256.5,241.5,226.875,
755,1973-01-03,261.25,246.5,226.375,
756,1973-01-04,260.75,244.0,225.25,
757,1973-01-05,258.5,242.0,227.75,
758,1973-01-08,258.75,242.0,228.0,
759,1973-01-09,260.5,248.0,234.5,
760,1973-01-10,268.75,256.25,243.5,
761,1973-01-11,260.0,247.25,233.5,
762,1973-01-12,262.0,249.0,232.5,
763,1973-01-15,262.75,248.75,232.5,
764,1973-01-16,264.5,250.5,235.0,
765,1973-01-17,260.75,245.75,233.25,
766,1973-01-18,255.5,244.0,232.0,
767,1973-01-19,246.5,234.0,227.5,
768,1973-01-22,250.5,237.0,226.5,
769,1973-01-23,252.5,238.5,226.75,
770,1973-01-24,248.75,235.0,225.5,
771,1973-01-26,252.5,238.5,228.0,
772,1973-01-29,246.25,232.25,222.0,
773,1973-01-30,245.5,230.75,219.25,
774,1973-01-31,244.75,228.75,217.0,
775,1973-02-01,244.5,227.0,216.25,
776,1973-02-02,248.5,230.0,219.5,
777,1973-02-05,246.0,229.0,217.0,
778,1973-02-06,240.25,223.5,212.75,
779,1973-02-07,230.25,213.5,202.75,
780,1973-02-08,220.25,,193.5,
781,1973-02-09,221.75,204.0,196.875,
782,1973-02-12,230.5,214.75,206.875,
783,1973-02-13,225.0,215.0,207.0,
784,1973-02-14,216.5,206.5,198.5,
785,1973-02-15,220.75,211.0,203.5,
786,1973-02-16,230.5,217.5,209.0,
787,1973-02-20,234.0,220.0,212.0,
788,1973-02-21,243.0,229.0,219.0,
789,1973-02-22,249.5,234.75,224.75,
790,1973-02-23,242.5,227.0,217.25,
791,1973-02-26,238.0,221.75,211.5,
792,1973-02-27,237.0,219.5,209.5,
793,1973-02-28,241.0,223.5,213.0,
794,1973-03-01,246.0,229.5,219.5,
795,1973-03-02,243.5,226.5,217.0,
796,1973-03-05,246.5,228.25,218.25,
797,1973-03-06,253.5,233.0,221.75,
798,1973-03-07,258.25,234.0,222.75,
799,1973-03-08,251.0,229.25,218.0,
800,1973-03-09,245.75,225.25,216.0,
801,1973-03-12,235.625,217.0,206.25,
802,1973-03-13,225.625,210.5,200.5,
803,1973-03-14,228.5,215.5,205.0,
804,1973-03-15,229.0,214.5,204.0,
805,1973-03-16,231.0,214.75,204.5,
806,1973-03-19,228.25,213.5,203.25,
807,1973-03-20,225.0,210.5,200.0,
808,1973-03-21,223.0,207.25,195.5,
809,1973-03-22,207.5,196.0,197.25,
810,1973-03-23,202.5,191.25,193.5,
811,1973-03-26,200.5,189.0,191.0,
812,1973-03-27,207.5,196.5,197.5,
813,1973-03-28,209.75,199.75,201.0,
814,1973-03-29,208.25,198.5,200.0,
815,1973-03-30,208.5,200.5,201.0,
816,1973-04-02,213.25,205.25,206.0,
817,1973-04-03,213.75,204.75,205.0,
818,1973-04-04,219.5,209.5,209.25,
819,1973-04-05,219.0,207.25,207.5,
820,1973-04-06,215.5,204.0,203.75,
821,1973-04-09,217.75,208.0,208.0,
822,1973-04-10,217.5,207.0,207.0,
823,1973-04-11,218.0,207.75,207.5,
824,1973-04-12,221.75,209.75,210.0,
825,1973-04-13,223.5,210.0,210.25,
826,1973-04-16,227.75,212.25,213.0,
827,1973-04-17,227.5,212.5,212.625,
828,1973-04-18,224.5,211.25,211.75,
829,1973-04-19,226.5,212.75,213.0,
830,1973-04-23,232.75,219.0,215.5,
831,1973-04-24,229.75,217.0,217.0,
832,1973-04-25,235.5,222.75,223.0,
833,1973-04-26,233.75,222.75,223.0,
834,1973-04-27,228.5,218.0,218.25,
835,1973-04-30,227.5,218.75,219.0,
836,1973-05-01,227.75,219.25,220.5,
837,1973-05-02,225.125,216.5,216.5,
838,1973-05-03,228.5,218.0,218.25,
839,1973-05-04,231.5,219.25,219.25,
840,1973-05-07,237.0,220.75,221.0,
841,1973-05-08,238.75,220.375,220.0,
842,1973-05-09,237.5,219.0,218.5,
843,1973-05-10,233.5,217.25,217.0,
844,1973-05-11,231.0,220.75,220.5,
845,1973-05-14,236.0,224.25,224.0,
846,1973-05-15,241.5,228.0,228.0,
847,1973-05-16,240.0,226.5,226.5,
848,1973-05-17,244.0,233.0,233.0,
849,1973-05-18,254.0,242.5,242.75,
850,1973-05-21,264.0,252.5,252.75,
851,1973-05-22,262.5,262.75,263.75,
852,1973-05-23,263.0,262.5,263.0,
853,1973-05-24,262.5,262.5,262.0,
854,1973-05-25,272.0,272.5,272.25,
855,1973-05-29,282.0,281.25,279.5,
856,1973-05-30,272.0,271.25,269.5,
857,1973-05-31,262.0,261.25,259.5,
858,1973-06-01,262.25,262.0,261.0,
859,1973-06-04,272.0,271.75,270.5,
860,1973-06-05,270.0,270.5,269.0,
861,1973-06-06,260.75,260.25,259.0,
862,1973-06-07,250.75,260.25,249.25,
863,1973-06-08,254.0,253.25,254.0,
864,1973-06-11,264.0,263.75,264.0,
865,1973-06-12,274.0,273.75,274.0,
866,1973-06-13,276.25,275.0,277.0,
867,1973-06-14,267.125,267.0,267.0,
868,1973-06-15,257.125,257.0,257.0,
869,1973-06-18,265.75,266.0,266.5,
870,1973-06-19,269.0,269.0,270.5,
871,1973-06-20,259.0,259.25,260.5,
872,1973-06-21,259.0,257.0,259.0,
873,1973-06-22,250.75,250.25,250.5,
874,1973-06-25,246.0,245.0,247.0,
875,1973-06-26,244.5,244.0,245.0,
876,1973-06-27,249.0,248.5,249.75,
877,1973-06-28,246.5,247.0,247.5,
878,1973-06-29,250.0,250.5,251.5,
879,1973-07-02,259.25,260.25,261.25,
880,1973-07-03,263.0,262.75,263.5,
881,1973-07-05,263.0,258.75,259.0,
882,1973-07-06,258.0,254.0,253.0,
883,1973-07-09,255.0,250.5,250.5,
884,1973-07-10,247.875,242.0,241.0,
885,1973-07-11,257.875,252.0,252.0,
886,1973-07-12,262.0,256.5,255.5,
887,1973-07-13,269.625,262.0,258.0,
888,1973-07-16,274.0,264.5,262.0,
889,1973-07-17,264.625,263.0,258.0,
890,1973-07-18,273.0,267.0,263.5,
891,1973-07-19,283.0,277.25,273.25,
892,1973-07-20,284.0,277.25,274.0,
893,1973-07-23,286.0,283.0,281.5,
894,1973-07-24,296.0,293.0,291.5,
895,1973-07-25,306.0,303.0,301.5,
896,1973-07-26,316.0,308.5,305.0,
897,1973-07-27,320.0,305.0,300.0,
898,1973-07-30,330.0,315.0,310.0,
899,1973-07-31,340.0,325.0,320.0,
900,1973-08-01,350.0,335.0,328.0,
901,1973-08-02,360.0,345.0,337.0,
902,1973-08-03,370.0,355.0,347.0,
903,1973-08-06,380.0,365.0,357.0,
904,1973-08-07,390.0,375.0,367.0,
905,1973-08-08,400.0,385.0,377.0,
906,1973-08-09,410.0,395.0,387.0,
907,1973-08-10,435.0,420.0,412.0,
908,1973-08-13,460.0,445.0,437.0,
909,1973-08-14,485.0,470.0,454.0,
910,1973-08-15,460.0,445.0,429.5,
911,1973-08-16,435.0,420.0,404.5,
912,1973-08-17,460.0,445.0,429.5,
913,1973-08-20,485.0,470.0,454.5,
914,1973-08-21,507.0,489.0,468.0,
915,1973-08-22,487.0,470.0,449.0,
916,1973-08-23,485.0,465.0,453.0,
917,1973-08-24,506.0,487.0,472.0,
918,1973-08-27,495.0,478.0,462.0,
919,1973-08-28,470.0,456.0,443.0,
920,1973-08-29,489.0,480.0,464.0,
921,1973-08-30,480.0,470.0,461.0,
922,1973-08-31,482.0,475.0,467.0,
923,1973-09-04,465.0,458.0,452.0,
924,1973-09-05,441.625,440.0,433.0,
925,1973-09-06,455.0,450.0,440.0,
926,1973-09-07,478.0,475.0,465.0,
927,1973-09-10,488.5,487.0,477.0,
928,1973-09-11,505.0,501.0,490.0,
929,1973-09-12,480.0,478.0,466.0,
930,1973-09-13,484.0,489.0,476.0,
931,1973-09-14,501.0,502.0,489.0,
932,1973-09-17,513.0,516.0,499.0,
933,1973-09-18,503.0,505.0,492.5,
934,1973-09-19,505.0,514.0,503.0,
935,1973-09-20,511.5,503.0,483.0,
936,1973-09-21,500.0,493.0,470.0,
937,1973-09-24,505.0,500.0,478.0,
938,1973-09-25,497.5,493.0,468.0,
939,1973-09-26,481.0,473.0,456.0,
940,1973-09-27,473.0,463.0,448.0,
941,1973-09-28,488.0,476.0,460.0,
942,1973-10-01,467.5,458.0,439.0,
943,1973-10-02,457.0,447.0,429.0,
944,1973-10-03,482.0,472.0,454.5,
945,1973-10-04,467.5,457.0,444.0,
946,1973-10-05,471.5,463.0,445.0,
947,1973-10-08,,476.0,456.0,
948,1973-10-09,484.0,467.0,450.0,
949,1973-10-10,475.0,458.0,440.0,
950,1973-10-11,468.0,447.5,432.0,
951,1973-10-12,458.0,423.0,407.0,
952,1973-10-15,433.0,400.0,387.0,
953,1973-10-16,411.0,397.0,384.0,
954,1973-10-17,407.0,422.0,408.0,
955,1973-10-18,432.0,417.0,404.0,
956,1973-10-19,430.0,423.5,407.0,
957,1973-10-22,439.5,438.0,419.0,
958,1973-10-23,457.0,452.0,431.0,
959,1973-10-24,468.0,450.0,427.0,
960,1973-10-25,464.0,429.0,409.0,
961,1973-10-26,441.0,404.0,384.0,
962,1973-10-29,416.0,404.0,380.0,
963,1973-10-30,417.0,412.0,387.0,
964,1973-10-31,431.0,,,
965,1973-11-01,432.0,415.0,387.0,
966,1973-11-02,428.0,411.0,386.0,
967,1973-11-05,453.0,434.0,408.0,
968,1973-11-06,448.0,425.0,385.0,
969,1973-11-07,442.0,421.0,384.0,
970,1973-11-08,445.5,422.5,390.0,
971,1973-11-09,438.0,415.0,377.0,
972,1973-11-12,437.5,415.0,381.0,
973,1973-11-13,437.5,427.0,389.0,
974,1973-11-14,462.5,446.0,401.0,
975,1973-11-15,457.0,438.0,397.0,
976,1973-11-16,459.0,438.0,398.0,
977,1973-11-19,452.0,434.0,395.0,
978,1973-11-20,467.0,448.0,414.0,
979,1973-11-21,467.0,450.0,419.0,
980,1973-11-23,473.0,458.0,429.0,
981,1973-11-26,459.0,443.0,405.0,
982,1973-11-27,468.0,453.0,420.0,
983,1973-11-28,481.0,475.0,437.0,
984,1973-11-29,480.0,471.0,435.0,
985,1973-11-30,471.5,462.0,432.0,
986,1973-12-03,483.0,472.0,440.0,
987,1973-12-04,508.0,497.0,465.0,
988,1973-12-05,493.0,481.0,452.0,
989,1973-12-06,518.0,500.0,472.0,
990,1973-12-07,524.0,512.0,484.0,
991,1973-12-10,515.0,508.0,478.0,
992,1973-12-11,534.0,523.0,493.0,
993,1973-12-12,528.0,517.0,480.0,
994,1973-12-13,518.0,509.0,479.0,
995,1973-12-14,512.0,505.0,480.0,
996,1973-12-17,525.0,515.0,489.0,
997,1973-12-18,515.0,505.0,481.0,
998,1973-12-19,513.0,492.0,470.0,
999,1973-12-20,508.0,485.5,462.0,
1000,1973-12-21,510.5,484.0,459.0,
1001,1973-12-26,503.0,472.0,434.5,
1002,1973-12-27,506.0,475.0,440.0,
1003,1973-12-28,518.0,487.0,451.0,
1004,1973-12-31,523.0,497.0,460.0,
1005,1974-01-02,536.0,508.0,470.0,
1006,1974-01-03,536.0,509.0,468.0,
1007,1974-01-04,534.0,507.0,468.0,
1008,1974-01-07,556.0,527.0,486.0,
1009,1974-01-08,568.0,538.0,497.0,
1010,1974-01-09,543.0,513.0,472.0,
1011,1974-01-10,568.0,538.0,497.0,
1012,1974-01-11,561.0,535.0,492.0,
1013,1974-01-14,575.0,546.0,506.0,
1014,1974-01-15,565.5,536.0,505.0,
1015,1974-01-16,553.5,523.0,490.0,
1016,1974-01-17,555.0,526.0,496.0,
1017,1974-01-18,540.0,512.0,480.0,
1018,1974-01-21,553.0,528.0,492.0,
1019,1974-01-22,549.5,520.0,482.0,
1020,1974-01-23,530.0,501.0,464.0,
1021,1974-01-24,539.0,510.0,471.0,
1022,1974-01-25,564.0,535.0,496.0,
1023,1974-01-28,580.0,546.0,509.0,
1024,1974-01-29,566.5,535.0,495.0,
1025,1974-01-30,549.0,516.0,487.0,
1026,1974-01-31,544.5,519.0,497.0,
1027,1974-02-01,547.5,522.0,493.0,
1028,1974-02-04,536.0,511.0,487.0,
1029,1974-02-05,540.0,516.0,491.0,
1030,1974-02-06,538.0,513.0,486.0,
1031,1974-02-07,542.5,516.0,489.0,
1032,1974-02-08,556.5,527.0,497.0,
1033,1974-02-11,572.0,543.0,510.0,
1034,1974-02-13,575.0,545.0,507.0,
1035,1974-02-14,589.0,560.0,522.0,
1036,1974-02-15,601.0,573.0,538.0,
1037,1974-02-19,604.0,575.0,536.0,
1038,1974-02-20,601.0,576.0,543.0,
1039,1974-02-21,586.0,563.0,538.0,
1040,1974-02-22,592.0,577.0,554.0,
1041,1974-02-25,611.5,601.5,574.0,
1042,1974-02-26,590.0,580.0,567.0,
1043,1974-02-27,572.0,562.0,544.0,
1044,1974-02-28,552.0,548.0,530.0,
1045,1974-03-01,571.0,562.0,544.0,
1046,1974-03-04,563.0,557.0,536.0,
1047,1974-03-05,538.0,533.0,511.0,
1048,1974-03-06,522.0,522.0,500.0,
1049,1974-03-07,536.0,536.0,520.0,
1050,1974-03-08,518.0,516.0,503.0,
1051,1974-03-11,513.0,514.0,496.0,
1052,1974-03-12,519.0,518.0,501.0,
1053,1974-03-13,517.0,518.0,502.0,
1054,1974-03-14,507.0,510.0,491.0,
1055,1974-03-15,482.0,485.0,466.0,
1056,1974-03-18,485.0,484.0,471.0,
1057,1974-03-19,483.0,481.0,462.0,
1058,1974-03-20,463.0,467.0,448.0,
1059,1974-03-21,460.0,438.0,437.0,
1060,1974-03-22,469.0,445.0,445.0,
1061,1974-03-25,462.0,437.0,436.0,
1062,1974-03-26,466.0,447.0,447.0,
1063,1974-03-27,445.0,434.0,431.0,
1064,1974-03-28,428.0,421.0,420.0,
1065,1974-03-29,416.0,412.0,412.0,
1066,1974-04-01,397.0,395.5,394.5,
1067,1974-04-02,388.0,380.0,379.0,
1068,1974-04-03,413.0,407.0,404.0,
1069,1974-04-04,413.5,411.0,412.0,
1070,1974-04-05,406.0,403.0,402.0,
1071,1974-04-08,415.0,408.0,408.0,
1072,1974-04-09,411.0,409.0,408.0,
1073,1974-04-10,415.0,414.0,414.0,
1074,1974-04-11,415.0,413.0,413.0,
1075,1974-04-15,436.0,431.5,435.0,
1076,1974-04-16,418.5,417.0,418.0,
1077,1974-04-17,410.0,411.0,413.0,
1078,1974-04-18,399.5,404.0,406.0,
1079,1974-04-19,403.0,404.5,408.0,
1080,1974-04-22,407.0,409.0,411.5,
1081,1974-04-23,400.5,403.0,407.0,
1082,1974-04-24,402.0,404.5,407.5,
1083,1974-04-25,427.0,429.25,432.5,
1084,1974-04-26,402.0,405.5,409.0,
1085,1974-04-29,385.0,386.5,390.0,
1086,1974-04-30,382.0,386.0,389.0,
1087,1974-05-01,373.0,378.0,380.0,
1088,1974-05-02,372.0,374.0,377.5,
1089,1974-05-03,367.0,369.0,373.0,
1090,1974-05-06,342.5,346.0,350.0,
1091,1974-05-07,346.0,348.0,353.0,
1092,1974-05-08,360.5,363.0,367.5,
1093,1974-05-09,343.5,347.0,351.0,
1094,1974-05-10,349.5,355.0,360.0,
1095,1974-05-13,360.0,366.0,372.0,
1096,1974-05-14,363.0,369.0,375.0,
1097,1974-05-15,373.0,380.0,386.0,
1098,1974-05-16,372.0,382.0,386.0,
1099,1974-05-17,362.0,368.0,375.0,
1100,1974-05-20,348.0,353.0,360.0,
1101,1974-05-21,348.0,353.0,360.0,
1102,1974-05-22,354.0,361.0,368.0,
1103,1974-05-23,350.5,358.0,364.5,
1104,1974-05-24,349.0,356.0,364.0,
1105,1974-05-28,353.0,362.5,366.0,
1106,1974-05-29,366.5,374.0,381.0,
1107,1974-05-30,366.0,373.0,381.5,
1108,1974-05-31,368.0,372.0,380.0,
1109,1974-06-03,361.0,367.0,377.0,
1110,1974-06-04,367.0,372.5,381.0,
1111,1974-06-05,380.0,386.0,394.5,
1112,1974-06-06,368.0,375.0,385.0,
1113,1974-06-07,371.5,381.5,386.5,
1114,1974-06-10,372.0,378.5,386.0,
1115,1974-06-11,384.0,391.0,398.0,
1116,1974-06-12,393.5,400.0,410.0,
1117,1974-06-13,397.0,403.0,410.5,
1118,1974-06-14,389.5,395.0,404.0,
1119,1974-06-17,414.5,420.5,428.0,
1120,1974-06-18,407.0,412.0,417.0,
1121,1974-06-19,423.0,428.0,435.0,
1122,1974-06-20,440.0,447.0,451.0,
1123,1974-06-21,445.5,450.0,457.0,
1124,1974-06-24,470.0,475.0,482.0,
1125,1974-06-25,445.0,450.0,457.0,
1126,1974-06-26,448.0,457.0,465.0,
1127,1974-06-27,423.0,432.0,440.0,
1128,1974-06-28,408.0,418.0,428.0,
1129,1974-07-01,433.0,443.0,453.0,
1130,1974-07-02,436.0,444.0,452.0,
1131,1974-07-03,435.0,445.0,455.0,
1132,1974-07-05,427.0,437.0,445.0,
1133,1974-07-08,448.5,457.0,466.0,
1134,1974-07-09,431.0,442.0,451.0,
1135,1974-07-10,425.0,435.0,444.0,
1136,1974-07-11,431.0,440.25,450.0,
1137,1974-07-12,437.0,445.0,455.0,
1138,1974-07-15,436.0,446.0,456.5,
1139,1974-07-16,424.0,430.0,442.0,
1140,1974-07-17,413.0,422.5,434.0,
1141,1974-07-18,431.0,442.5,454.0,
1142,1974-07-19,430.0,440.0,450.0,
1143,1974-07-22,429.0,436.0,448.0,
1144,1974-07-23,444.0,453.0,461.0,
1145,1974-07-24,447.5,461.0,469.0,
1146,1974-07-25,450.0,463.0,472.0,
1147,1974-07-26,445.5,458.0,466.0,
1148,1974-07-29,459.5,476.0,484.0,
1149,1974-07-30,447.0,461.5,470.0,
1150,1974-07-31,456.0,474.0,482.5,
1151,1974-08-01,444.0,460.0,471.0,
1152,1974-08-02,427.0,441.0,455.0,
1153,1974-08-05,439.0,453.0,467.0,
1154,1974-08-06,449.0,465.0,477.0,
1155,1974-08-07,452.0,468.5,478.0,
1156,1974-08-08,440.0,455.0,467.0,
1157,1974-08-09,429.0,445.0,455.0,
1158,1974-08-12,424.5,440.0,452.0,
1159,1974-08-13,449.5,464.5,477.0,
1160,1974-08-14,446.0,459.0,467.0,
1161,1974-08-15,430.5,444.5,456.0,
1162,1974-08-16,435.0,451.0,461.0,
1163,1974-08-19,435.5,451.0,465.5,
1164,1974-08-20,430.0,449.0,461.0,
1165,1974-08-21,435.0,453.0,467.0,
1166,1974-08-22,445.5,461.0,474.0,
1167,1974-08-23,440.0,456.0,469.0,
1168,1974-08-26,427.5,447.0,458.5,
1169,1974-08-27,424.5,441.0,454.0,
1170,1974-08-28,429.0,447.0,460.0,
1171,1974-08-29,426.0,446.0,456.0,
1172,1974-08-30,424.0,444.0,454.0,
1173,1974-09-03,414.0,432.0,444.0,
1174,1974-09-04,426.0,440.0,453.0,
1175,1974-09-05,425.0,441.0,452.0,
1176,1974-09-06,428.0,437.5,449.0,
1177,1974-09-09,429.5,444.0,458.0,
1178,1974-09-10,427.5,443.0,455.0,
1179,1974-09-11,430.0,444.5,457.0,
1180,1974-09-12,434.5,448.0,460.0,
1181,1974-09-13,430.0,443.0,457.0,
1182,1974-09-16,417.0,432.5,445.0,
1183,1974-09-17,420.0,439.0,453.0,
1184,1974-09-18,429.0,442.0,456.0,
1185,1974-09-19,430.0,444.0,458.0,
1186,1974-09-20,440.5,455.5,453.0,
1187,1974-09-23,443.0,458.0,455.0,
1188,1974-09-24,447.5,462.5,457.5,
1189,1974-09-25,449.0,464.5,459.5,
1190,1974-09-26,455.5,471.0,467.0,
1191,1974-09-27,463.0,479.0,473.0,
1192,1974-09-30,473.0,490.0,484.0,
1193,1974-10-01,460.0,477.0,472.0,
1194,1974-10-02,476.5,494.0,487.0,
1195,1974-10-03,501.5,518.5,512.0,
1196,1974-10-04,512.5,528.0,518.0,
1197,1974-10-07,487.5,502.0,493.0,
1198,1974-10-08,489.0,508.0,498.0,
1199,1974-10-09,508.0,525.0,519.0,
1200,1974-10-10,505.0,521.0,516.0,
1201,1974-10-11,500.0,517.0,513.0,
1202,1974-10-14,503.0,519.5,511.0,
1203,1974-10-15,505.0,521.0,515.0,
1204,1974-10-16,501.0,517.5,512.0,
1205,1974-10-17,502.5,518.5,513.0,
1206,1974-10-18,503.5,519.0,513.0,
1207,1974-10-21,508.0,525.5,523.0,
1208,1974-10-22,514.5,531.5,529.0,
1209,1974-10-23,514.5,533.0,529.0,
1210,1974-10-24,516.5,534.5,533.0,
1211,1974-10-25,518.5,538.0,535.0,
1212,1974-10-28,509.0,526.0,524.0,
1213,1974-10-29,509.5,526.5,525.0,
1214,1974-10-30,516.5,536.0,532.0,
1215,1974-10-31,515.0,533.0,532.0,
1216,1974-11-01,513.5,530.0,532.0,
1217,1974-11-04,514.0,531.0,533.5,
1218,1974-11-06,513.0,530.5,532.0,
1219,1974-11-07,511.5,530.0,532.0,
1220,1974-11-08,510.5,528.0,531.0,
1221,1974-11-11,510.0,527.5,530.5,
1222,1974-11-12,491.0,510.0,511.0,
1223,1974-11-13,491.5,510.0,513.0,
1224,1974-11-14,491.5,508.5,512.0,
1225,1974-11-15,484.25,502.0,506.0,
1226,1974-11-18,463.0,481.0,484.0,
1227,1974-11-19,477.0,495.0,499.0,
1228,1974-11-20,485.0,502.5,508.0,
1229,1974-11-21,469.5,486.0,490.0,
1230,1974-11-22,471.5,487.0,492.0,
1231,1974-11-25,474.0,489.0,494.5,
1232,1974-11-26,486.5,507.5,509.0,
1233,1974-11-27,481.0,500.0,504.0,
1234,1974-11-29,483.0,502.0,509.0,
1235,1974-12-02,477.0,494.0,500.0,
1236,1974-12-03,485.0,501.5,507.0,
1237,1974-12-04,479.0,495.0,500.0,
1238,1974-12-05,485.0,498.0,502.0,
1239,1974-12-06,477.5,491.5,493.5,
1240,1974-12-09,463.0,480.0,480.0,
1241,1974-12-10,465.0,482.0,482.0,
1242,1974-12-11,465.5,480.0,481.5,
1243,1974-12-12,464.0,479.0,480.0,
1244,1974-12-13,464.75,477.0,481.0,
